HHKEY,ZIP_CODE,REC,FRE,CC_CARD,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,MARKDOWN,CLASSES,COUPONS,NITEMS,STORES,VALPHON,WEB,MAILED,RESPONDED,LTP12FRE,CLUSTYPE,PERCRET,RESP
50451980,55042,141,2,0,0.09,0.05,0.04,0,0.18,0.14,0.11,0,0,0,0,0,0.06,0.05,0,0,0,316.98,0,0,0,316.98,0,0.64,26,701,0.08,10,1,15,2,Y,0,11,2,19,7,0.31,1
33127234,55042,16,2,0,0,0,0,0,0.33,0.22,0,0.11,0,0,0,0,0.33,0,0,0,0,158.99,0,149,149,149,9.99,0.26,6,649,0.39,5,0,6,2,Y,0,3,1,2,7,0,0
19976918,55042,127,1,1,0.47,0,0,0.42,0,0,0,0,0,0,0,0,0.09,0,0,0,0,284.21,0,0,0,284.21,0,0.48,7,127,0.24,4,0,12,1,Y,0,0,0,15,1,0,1
86045415,55051,33,1,1,0.14,0,0,0,0.35,0.2,0,0,0.2,0,0,0.07,0,0.01,0.56,291.15,0,9,0,300.15,0,300.15,0,0.66,0,33,0.1,7,1,7,2,Y,0,0,0,6,7,0,0
10834039,55042,1,19,1,0.15,0.01,0.02,0.06,0.23,0.13,0,0.11,0.09,0.03,0,0.004187,0.02,0.01,0,0,0,1238.35,0,411.85,217,735.31,0,0.45,23,699,0.26,20,5,44,4,Y,0,10,7,37,3,0.06,1
49524144,55033,254,1,0,0,0,0,0,0.46,0.25,0,0.25,0,0,0,0.02,0,0,0,0,0,135.97,0,0,0,0,0,0.42,15,581,0.3,4,0,4,1,Y,0,4,0,2,4,0,0
2063469,55057,138,3,1,0.25,0,0,0,0.14,0.19,0,0.07,0,0,0,0.03,0.06,0.007276,0.09,0,0,470.5,0,0,0,470.5,0,0.67,7,624,0.09,8,1,15,1,Y,0,4,0,1,1,0.31,0
65101431,55009,268,2,0,0.12,0,0,0.2,0.41,0.24,0,0,0,0,0,0,0,0,0.66,0,0,236.25,0,0,0,0,0,0.68,15,354,0.03,4,0,4,1,Y,0,5,0,0,7,0,0
22536597,55009,25,7,1,0.19,0,0,0.08,0.11,0.09,0.08,0.08,0.04,0,0,0,0,0,0,0,0,138.72,140.95,17.99,0,17.99,34,0.55,17,600,0.21,10,0,14,3,Y,0,4,0,6,7,0.29,0
78097298,55055,66,5,0,0.16,0.03,0,0.08,0.35,0,0.09,0.09,0,0,0,0,0,0,0,0,0,214.19,39.99,56.96,0,56.96,0,0.37,15,432,0.38,9,1,14,2,Y,0,5,1,7,7,0.2,1
45307770,55033,207,2,0,0.78,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,69.46,0,0,0,0,0,0.05,4,241,0.42,2,0,5,2,N,0,0,0,1,7,0,0
6602576,55014,260,1,0,0,0,0,0.27,0.45,0,0.27,0,0,0,0,0,0,0,0,0,0,76.97,0,0,0,0,0,0.37,4,260,0.3,3,0,3,1,Y,0,1,0,0,7,0,0
32154296,55001,112,5,0,0.17,0,0,0,0.28,0.23,0.08,0.06,0,0.14,0,0,0,0.01,0.17,0,0,901.92,0,0,0,179.99,0,0.59,19,355,0.06,11,0,20,3,Y,0,6,1,5,3,0,0
21525959,55051,78,3,0,0.57,0,0,0,0,0,0.26,0,0,0,0,0.13,0,0.03,0,0,0,148.97,0,65.97,0,65.97,0,0.48,4,284,0.18,4,0,8,2,Y,0,1,1,0,7,0,0
92203360,55071,103,1,1,0,0,0,0.09,0.5,0.14,0,0,0.21,0,0,0,0,0.03,0.38,0,0,408.99,0,0,0,408.99,0,0.68,22,698,0.007282,5,0,7,1,Y,0,9,0,4,7,0,1
22890761,55051,148,4,1,0.13,0,0,0.16,0.16,0.12,0.05,0.11,0.06,0,0,0.01,0,0.01,0.11,0,0,780.69,0,0,0,439.43,0,0.59,6,274,0.05,11,1,24,3,Y,0,2,0,4,7,0.15,0
78918894,55033,234,2,1,0.33,0,0,0,0.49,0.15,0,0,0,0,0,0,0,0.01,0.41,0,164,216.98,0,0,0,0,216.98,0.65,14,476,0,5,0,7,2,Y,0,5,0,12,7,0,0
2588562,55014,21,3,0,0.17,0.08,0,0,0.08,0.09,0,0.09,0.37,0,0,0,0,0.09,0,0,0,97.49,57.96,115.46,115.46,115.46,39.99,0.19,2,325,0.32,8,0,10,3,N,0,0,0,0,7,0,0
23974341,55057,99,1,1,0,0,0.06,0,0.48,0,0,0,0.32,0,0,0.09,0.03,0,0.34,0,0,387.86,0,0,0,387.86,0,0.63,5,99,0.16,6,0,9,1,Y,0,1,0,0,1,0,0
33027982,55057,354,1,0,0.37,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.62,0,0,78,0,0,0,0,0,0.63,12,375,0,2,0,2,1,Y,0,6,0,4,7,0,0
55750131,55033,5,9,1,0.25,0.12,0.07,0.19,0.05,0,0.07,0.02,0.1,0,0,0.02,0.02,0.01,0,0,0,574.42,0,154.72,0,207.21,155.24,0.32,26,677,0.33,17,0,35,3,Y,0,9,4,21,7,0.03,0
3981079,55057,66,4,1,0,0,0.09,0.11,0,0.11,0.31,0,0,0.25,0,0,0,0,0.11,0,0,454.96,0,29,0,186,0,0.61,10,521,0.11,6,1,7,2,Y,0,5,1,1,7,0.1,0
62948,55025,104,2,0,0,0.27,0,0.15,0,0,0.18,0,0,0,0,0,0.15,0,0,0,0,99.99,0,0,0,99.99,0,0.59,1,112,0.15,5,0,7,1,Y,0,0,0,0,4,0.29,0
94156821,55014,27,7,0,0.28,0.04,0.05,0,0,0,0.27,0.04,0.11,0,0,0.01,0.03,0.13,0,0,300.99,359,0,195.03,148,555,69,0.52,7,678,0.21,12,1,35,3,Y,0,4,2,14,7,0.01,1
42761380,55442,77,2,1,0.32,0,0,0,0.2,0.33,0,0,0.09,0,0,0,0.04,0,0.45,0,0,437.98,0,212.98,0,212.98,0,0.6,4,187,0.11,5,1,10,1,Y,0,1,1,2,6,0,0
95945895,55075,26,8,1,0.19,0.03,0,0,0.17,0.1,0,0,0.13,0,0.06,0,0,0.01,0,0,0,426.82,0,87.98,57.99,208.96,0,0.32,22,356,0.37,9,2,18,2,Y,0,8,3,1,3,0.37,0
41707838,55060,125,3,0,0.25,0,0,0.14,0,0,0.19,0,0.11,0,0,0.01,0,0,0,0,0,58.5,80.44,0,0,80.44,58.5,0.57,22,467,0.11,8,0,17,2,Y,0,5,1,9,7,0.87,0
1376093,55060,12,2,0,0,0.09,0,0.19,0.48,0,0,0.21,0,0,0,0,0,0,0.21,0,0,180.9,20,180.9,180.9,180.9,0,0.65,4,437,0.11,4,1,5,2,Y,0,0,0,2,7,0,0
5734975,55042,283,1,0,0.45,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0.54,0,0,108.24,0,0,0,0,0,0.65,13,283,0.08,2,0,3,1,Y,0,3,0,0,7,0,0
9235257,55082,39,7,1,0.4,0.04,0,0,0,0,0,0,0,0,0.32,0.03,0.04,0,0,0,139.5,19.99,212.5,0,0,110.55,0,0.5,15,341,0.34,8,1,19,5,Y,0,4,0,7,2,0.16,0
80208865,55082,26,17,1,0.14,0.04,0.02,0.11,0.2,0.07,0.08,0.07,0.003355,0.11,0,0,0,0.01,0,0,0,854.21,0,371.15,90,441.14,199.4,0.17,27,606,0.36,17,3,46,5,Y,0,7,3,27,7,0.1,1
57175364,55068,5,7,1,0.11,0.02,0,0.09,0.27,0.13,0.02,0.09,0.07,0.08,0,0.01,0.04,0,0.35,0,0,1130.39,0,274.06,237.97,744.01,0,0.57,18,390,0.09,16,1,30,3,Y,0,6,3,9,7,0,0
49745360,55068,166,2,1,0,0,0,0.23,0.42,0.25,0,0,0,0,0,0,0.08,0,0.68,0,0,232,0,0,0,232,0,0.69,16,587,0,4,0,4,2,Y,0,8,1,4,7,0,0
9187496,55068,12,2,1,0.46,0,0,0,0,0,0,0.38,0,0,0,0.08,0.06,0,0,0,32,285,0,268,268,268,0,0.71,19,454,0,5,0,8,3,Y,0,9,2,8,7,0,0
198204100,55033,20,4,1,0.05,0,0,0.05,0.38,0.09,0,0.08,0.13,0,0,0,0,0,0,0,0,275.93,0,140.96,0,275.93,0,0.52,6,138,0.27,7,1,8,3,Y,0,2,0,6,7,0.24,0
1288341,55025,85,3,0,0.37,0,0,0.2,0,0,0,0,0.41,0,0,0,0,0,0,0,0,250.22,0,48.99,0,118.97,131.25,0.49,17,516,0.25,4,1,6,2,Y,0,9,2,8,4,0,1
42747829,55075,4,11,1,0.1,0,0,0.06,0.18,0.21,0,0,0.14,0,0,0.002455,0.07,0.03,0,0,100.49,394.56,185.96,357.06,231.69,609.02,0,0.55,17,334,0.18,13,3,27,7,Y,0,8,3,24,7,0.19,0
64406354,55060,10,5,1,0.1,0,0,0.14,0.36,0.16,0,0.17,0,0,0,0,0,0.04,0,0,0,1399.48,0,544.98,544.98,544.98,341.5,0.67,20,423,0.04,9,0,33,2,Y,0,6,1,9,7,0,1
295424,55044,122,3,1,0.36,0.09,0,0,0,0,0.24,0,0,0,0,0,0,0.02,0,0,0,220,0,0,0,107,0,0.57,20,646,0.23,5,0,13,1,Y,0,10,2,5,3,0.35,0
40582440,55025,344,1,1,0.37,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0.52,23,367,0.25,2,0,2,1,Y,0,10,1,4,7,0,0
80244945,55057,215,2,0,0.13,0,0,0.17,0.48,0,0,0.21,0,0,0,0,0,0,0,0,29.5,194,0,0,0,0,0,0.66,5,301,0.11,4,0,4,2,N,0,1,0,0,7,0,0
4749856,55009,139,1,0,0.91,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,102,0,0.49,10,139,0.4,2,0,5,1,Y,0,4,1,0,4,0,0
92321746,55317,68,3,0,0.06,0,0,0,0.24,0,0,0.09,0.08,0.34,0,0,0.04,0,0.24,0,0,256.99,102.47,102.47,0,359.46,0,0.61,15,608,0.07,6,0,8,2,Y,0,8,1,11,3,0.13,0
11247022,55025,325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,0.68,1,325,0,1,0,2,1,Y,0,0,0,0,7,0,0
39443354,55025,70,26,1,0.16,0.02,0,0.07,0.14,0.06,0.04,0.08,0,0,0.008994,0,0.01,0,0.1,0,0,1612.01,0,154.89,0,551.11,0,0.56,20,526,0.2,14,7,72,7,Y,0,10,4,21,7,0.58,1
34935380,55025,101,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0.69,20,539,0,1,0,1,1,Y,0,9,0,1,7,0,0
4331660,55092,18,4,0,0.22,0.13,0,0.2,0,0,0.19,0,0.25,0,0,0,0,0,0,0,0,219.45,0,141.45,90.49,141.45,0,0.41,4,583,0.33,5,0,11,3,Y,0,0,0,1,4,0,0
91088645,55129,77,2,1,0.07,0,0,0.15,0.5,0,0.03,0.16,0,0,0,0,0.06,0,0.44,0,0,284.39,33.27,33.27,0,33.27,0,0.6,9,181,0.13,6,1,8,2,Y,0,2,1,3,2,0,0
8213029,55033,174,4,1,0.15,0.07,0,0.17,0,0.15,0.19,0.14,0,0,0,0,0,0.09,0,0,0,523.72,0,0,0,176.24,0,0.54,16,362,0.18,13,2,21,1,Y,0,6,2,8,7,0,0
28030437,55082,180,2,0,0.24,0.12,0,0,0,0,0.24,0,0,0,0,0.39,0,0,0,0,0,52.99,29.98,0,0,29.98,0,0.49,4,482,0.15,5,0,7,2,Y,0,0,0,3,7,0,0
28486626,55077,10,5,0,0,0.04,0,0.17,0,0,0,0,0,0.53,0,0.02,0,0,0,0,0,265.09,23.98,289.07,246,289.07,0,0.65,4,621,0.08,6,0,10,3,Y,0,0,0,5,7,0.27,0
95967520,55033,139,3,0,0.27,0,0,0.27,0,0.32,0,0,0,0,0,0.13,0,0,0.32,0,0,181,0,0,0,73,0,0.7,19,575,0.04,5,0,6,1,Y,0,5,1,2,7,0,0
11445872,55082,274,3,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,76.31,0,0,0,0,0,0.34,5,287,0.15,3,0,6,1,Y,0,1,0,0,3,1.47,0
56028468,55001,38,3,0,0.08,0,0,0.18,0.24,0.29,0,0.07,0,0,0,0,0.11,0,0.38,0,0,408.84,0,80.38,0,310.37,0,0.54,4,432,0.22,7,0,11,1,Y,0,0,0,5,4,0,0
82801233,55016,13,8,0,0.12,0.03,0.02,0.05,0.18,0.21,0.04,0,0,0,0,0.1,0.08,0,0,0,0,415.38,53.56,432.95,85.5,468.94,0,0.61,7,131,0.15,13,0,22,3,Y,0,0,0,18,7,0.13,1
80444247,55076,268,1,0,0,0,0,0.12,0.58,0,0,0.29,0,0,0,0,0,0,0.87,0,0,143.99,0,0,0,0,0,0.59,7,268,0.19,3,1,3,1,N,0,4,0,0,7,0,0
38869230,55016,19,5,0,0.52,0.01,0,0,0,0.26,0,0.08,0,0,0,0.06,0,0.03,0.26,0,0,416.49,0,19.5,19.5,169.49,160,0.57,25,673,0.18,10,2,18,2,Y,0,9,4,7,7,0,0
20290673,55024,235,1,0,0.32,0.13,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.98,0,0,0,0,0,0.48,1,235,0.25,3,0,3,1,N,0,0,0,4,4,0,0
4916779,55076,61,8,1,0.31,0.01,0,0.03,0.04,0.17,0.06,0,0,0,0,0,0.12,0.02,0,0,0,575.23,0,104.34,0,180.72,92.97,0.37,24,676,0.29,12,1,30,3,Y,0,9,2,20,7,0.24,1
55549871,55125,2,64,1,0.11,0.01,0.05,0.07,0.13,0.09,0.01,0.03,0.03,0,0,0.01,0.06,0.01,0.01,23.4,0,3539.91,0,1298.89,491.59,2453.01,476.96,0.46,29,687,0.33,29,11,189,5,Y,1,10,9,197,7,0.54,1
87315024,55112,145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0.71,7,145,0,1,0,1,1,Y,0,2,0,0,2,0,0
19282325,55129,314,2,0,0,0,0.33,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,174.73,0,0,0,0,36.75,0.6,18,646,0.14,3,0,5,1,N,0,10,1,4,2,0,0
12706224,55042,334,1,0,0.25,0,0.19,0.1,0.26,0,0,0.12,0,0,0,0,0.05,0,0.39,0,0,377.97,0,0,0,0,0,0.65,11,612,0,6,0,8,1,Y,0,2,0,4,7,0,0
81952410,55112,138,2,0,0.29,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,264.96,44.98,0,0,264.96,0,0.57,3,305,0,3,0,6,2,Y,0,0,0,4,3,0,0
33255355,55125,40,24,1,0.19,0.07,0.09,0.04,0.01,0.05,0.08,0.05,0.04,0,0,0,0.13,0.03,0,0,0,510,314,104.52,0,386.06,141.33,0.19,13,701,0.3,23,1,69,4,Y,0,3,3,63,7,0.16,1
65785529,55122,299,2,0,0.35,0,0,0,0.23,0,0,0.38,0,0,0,0,0,0.02,0,0,0,302.96,0,0,0,0,0,0.57,10,599,0.05,4,0,10,1,Y,0,2,0,5,3,0,0
70268071,55123,121,4,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0.25,0,0,0,0,141.28,0,0,0,99.98,0,0.44,4,650,0.14,4,0,4,3,Y,0,1,0,4,7,0.14,1
21078033,55127,297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0.55,4,297,0.4,1,0,3,1,Y,0,2,0,0,1,0,0
87094094,55117,230,3,0,0,0.16,0.28,0.28,0,0,0.21,0,0,0,0,0,0.05,0,0,0,0,84.95,0,0,0,0,0,0.09,2,636,0.39,5,0,6,3,Y,0,0,0,1,6,0,0
99766160,55110,1,25,0,0.18,0,0,0.1,0.17,0.06,0.03,0.06,0.01,0,0,0,0.06,0,0.03,0,415.34,2492.94,0,760.99,405.96,1849.15,0,0.61,23,367,0.17,14,3,72,9,N,1,10,3,22,1,0.4,1
13518793,55125,113,6,0,0.21,0,0.16,0.1,0,0.34,0,0,0,0,0,0,0,0,0,0,0,190.96,0,0,0,0,0,0.51,20,546,0.12,6,1,9,1,Y,0,7,1,12,5,0.23,0
74386840,55110,193,3,1,0.07,0.04,0,0.15,0.26,0.06,0.15,0.09,0,0,0,0.1,0.02,0.008664,0.28,0,0,366.47,152.92,0,0,0,243.98,0.62,21,491,0.06,13,0,20,2,Y,0,8,1,6,1,0,0
3661099,55125,26,3,1,0.17,0,0,0.29,0.19,0.21,0,0,0,0,0,0.11,0,0.01,0,0,0,27.5,235.32,27.5,27.5,262.82,0,0.42,4,497,0.24,8,0,15,2,Y,0,0,0,4,7,0,0
85026897,55123,75,3,0,0,0.02,0,0.12,0,0,0.15,0.13,0.06,0.32,0,0,0,0,0,0,0,187.99,70.06,70.06,0,70.06,0,0.55,18,336,0.04,6,0,8,2,N,0,5,1,2,1,0.18,1
54724448,55110,92,3,0,0.31,0.15,0.07,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,20,108.98,0,0,0,20,0,0.52,10,558,0.13,4,0,5,3,Y,0,3,1,2,7,0,1
66340476,55125,210,2,0,0.59,0,0,0,0,0,0.32,0,0,0,0,0,0.07,0,0,0,0,212.96,0,0,0,0,0,0.28,11,649,0.34,3,0,7,2,N,0,3,0,2,7,0,0
95073459,55126,222,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.96,0,0,0,0,0,0.07,3,250,0.38,1,0,6,2,Y,0,0,0,5,7,0,1
4517362,55108,74,8,0,0.16,0.14,0.04,0.04,0,0.16,0.23,0,0.1,0,0,0,0.09,0,0,0,0,373.88,0,95.45,0,226.43,0,0.46,17,424,0.3,10,2,16,1,Y,0,6,2,3,5,0,0
61795529,55108,106,4,1,0.11,0.17,0.12,0.09,0,0,0,0.09,0,0,0,0,0.37,0.01,0.09,0,0,607.54,0,0,0,47.6,260.97,0.65,19,637,0.07,11,0,19,2,Y,0,7,2,5,7,0,0
33183363,55104,268,4,0,0.27,0,0.01,0,0.3,0,0,0.32,0,0,0,0,0,0,0,0,0,249.99,0,0,0,0,127.99,0.53,14,702,0.19,4,0,7,1,N,0,7,2,4,6,0.08,0
98440282,55125,303,1,0,0.27,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0.71,15,689,0.15,2,0,3,1,Y,0,5,0,7,1,0,0
25128390,55127,58,3,0,0.24,0.04,0,0,0.31,0.39,0,0,0,0,0,0,0,0,0.23,0,0,210.96,40.98,11.99,0,251.94,0,0.55,2,586,0.03,4,0,7,2,Y,0,0,0,3,1,0,0
15346464,55129,6,56,1,0.2,0.13,0.03,0.09,0.12,0.01,0,0.01,0,0,0.01,0.11,0.08,0.02,0,18,0,2243.08,90.6,559.54,199,870.29,200.49,0.32,27,694,0.47,28,3,167,5,Y,0,11,8,115,2,0.16,1
19672785,55125,45,7,0,0,0.24,0,0.19,0.15,0.13,0,0.19,0,0,0,0,0.07,0,0,0,0,184.72,0,71.75,0,95.75,0,0.4,20,575,0.35,6,0,9,1,Y,0,9,2,8,7,0,0
34622482,55125,178,2,0,0.35,0.09,0.15,0.29,0,0,0,0,0.1,0,0,0,0,0,0,0,0,99.97,0,0,0,74.97,0,0.11,6,359,0.28,5,0,6,1,Y,0,1,0,0,7,0,0
13125910,55120,112,6,1,0.35,0.11,0,0.05,0.02,0.09,0.007239,0.06,0,0,0,0,0.14,0.03,0,0,0,620.77,0,0,0,309.79,0,0.52,22,653,0.24,12,1,31,3,Y,0,10,2,5,3,0.11,0
7353832,55125,54,5,0,0.24,0,0,0,0.22,0.31,0.06,0.15,0,0,0,0,0,0,0,0,0,755.14,0,346,0,346,69.75,0.64,18,620,0.04,6,1,14,3,Y,0,9,2,17,7,0,0
23666071,55105,236,1,0,0.1,0,0.12,0.18,0,0.44,0,0,0,0,0,0.04,0.09,0,0,0,0,165.12,0,0,0,0,0,0.11,4,236,0.43,10,0,12,1,N,0,1,0,0,2,0,0
6152549,55125,135,4,0,0.2,0,0,0.26,0,0,0.11,0.25,0,0,0,0,0.04,0,0,0,0,108.96,199.94,0,0,199.94,0,0.61,16,443,0.12,7,0,11,2,Y,0,7,1,2,3,0.12,0
82086958,55119,29,7,0,0.16,0.01,0.03,0.16,0.27,0.2,0.07,0,0,0,0,0.01,0.03,0,0.1,0,0,603.29,0,281.93,107.98,286.93,0,0.26,13,258,0.33,16,0,36,4,Y,0,4,2,11,1,0.23,1
96340188,55125,81,1,0,0.1,0,0,0.23,0,0,0.23,0,0.16,0,0,0,0.26,0,0,0,0,167.28,0,167.28,0,167.28,0,0.52,17,81,0.22,5,0,6,1,Y,0,9,0,0,2,0,0
29715483,55125,127,2,1,0.66,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,75.99,0,0,0,75.99,0,0.59,16,547,0.18,2,0,3,1,Y,0,4,2,4,2,0,0
993819,55119,279,1,0,0,0,0,0.39,0,0,0,0.55,0,0,0,0.05,0,0,0,0,0,87,0,0,0,0,0,0.67,13,698,0.05,3,0,3,1,Y,0,8,0,7,1,0,0
27122368,55124,154,7,1,0.27,0.01,0.06,0.06,0.06,0.03,0.13,0.18,0,0.11,0,0.008297,0.04,0,0.05,0,0,964.18,0,0,0,256.99,383.74,0.54,21,653,0.22,15,2,29,2,Y,0,10,3,13,7,0,1
24105144,55125,17,2,1,0.34,0,0.05,0.21,0,0,0.26,0,0,0,0,0,0.11,0,0,0,0,172,0,172,172,172,0,0.51,15,571,0.27,6,1,7,1,Y,0,8,1,10,3,0,0
51499317,55122,10,9,1,0.18,0.03,0.01,0.09,0.29,0.03,0,0.08,0.13,0,0,0.01,0.02,0.03,0.22,0,0,1572.41,0,495.74,290,893.74,0,0.64,16,282,0.13,16,3,42,3,Y,0,4,2,17,6,0.03,0
37382487,55129,27,8,0,0.17,0.02,0,0.13,0.35,0,0,0.11,0,0,0,0,0.16,0.02,0,0,0,254.44,80.48,73.96,12.5,134.45,0,0.1,16,649,0.4,11,0,19,4,Y,0,7,2,10,2,0,0
58809626,55125,57,7,0,0.13,0.07,0,0.08,0.18,0,0.23,0.09,0,0,0,0,0.2,0,0,0,0,157.87,386.7,29.08,0,414.61,0,0.52,10,359,0.2,12,1,24,2,Y,0,1,1,2,3,0,0
53934226,55119,11,17,0,0.17,0.04,0,0.03,0.3,0.03,0.09,0.03,0.04,0.06,0,0.01,0.04,0,0,0,0,1408.52,0,82.47,58,538.68,137.98,0.35,16,607,0.32,22,2,70,3,Y,0,8,6,16,7,0.1,0
7604497,55082,63,9,1,0.02,0,0.01,0.1,0.13,0,0,0.05,0.01,0.36,0,0,0.07,0.06,0.14,0,0,883.33,0,39.99,0,542.06,0,0.5,23,685,0.19,14,2,26,2,Y,0,8,3,15,7,0.16,0
5178446,55127,225,2,0,0.02,0.02,0.22,0,0.48,0.21,0,0.03,0,0,0,0,0,0,0,0,0,428.93,0,0,0,0,0,0.46,6,236,0.19,7,0,12,2,Y,0,2,0,0,7,0,0
5185767,55104,144,2,0,0.63,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,79.75,0,0,0,58,0,0.58,1,612,0.08,3,0,3,2,Y,0,0,0,1,6,0,0
8340720,55125,83,10,0,0.35,0.02,0.02,0.05,0.12,0.01,0.08,0.09,0,0,0.09,0.002709,0.11,0.00452,0,29,0,1045.89,29,64.36,0,278.07,153.69,0.31,19,376,0.33,20,2,53,5,Y,0,9,5,14,7,0,0
36145647,55118,1,2,0,0.13,0,0.6,0,0,0,0.14,0,0,0,0,0,0.12,0,0,0,0,347.47,0,125.5,125.5,347.47,0,0.57,5,685,0.1,5,0,12,2,Y,0,2,0,8,2,0,0
74656138,55123,163,8,0,0.13,0,0,0.09,0,0,0,0,0,0,0,0,0.07,0,0,0,0,80.16,0,0,0,45,192.5,0.57,19,322,0.24,4,0,8,2,Y,0,7,1,0,3,2.27,0
33985187,55110,215,5,0,0.52,0,0,0,0,0.14,0,0.14,0,0,0,0.06,0.1,0.01,0,0,0,347.48,0,0,0,0,24,0.56,5,335,0.15,7,0,14,2,Y,0,2,1,12,7,0,1
33198366,55122,157,5,1,0.24,0,0,0.25,0,0,0,0,0,0.39,0,0.1,0,0,0,0,0,251.48,0,0,0,75,34,0.52,19,665,0.16,6,0,8,2,Y,0,9,3,2,7,0,0
28006445,55068,13,9,0,0.16,0.009978,0.19,0,0.26,0.05,0.06,0,0.13,0,0,0.02,0,0,0,0,494.92,45,378.33,107.96,107.96,232.91,63.94,0.33,6,391,0.2,18,0,49,5,N,0,2,1,4,7,0.09,0
98864265,55113,223,4,1,0.24,0,0.09,0.16,0.16,0,0.21,0,0,0,0,0,0,0,0,0,0,129.76,30,0,0,0,0,0.31,15,689,0.31,5,0,8,3,Y,0,5,0,11,1,0.13,0
33172321,55126,116,2,0,0,0,0,0,0,0.37,0,0,0.62,0,0,0,0,0,0,0,64,107,0,0,0,107,0,0.67,3,306,0.1,2,0,3,2,Y,0,0,0,2,3,0,0
26269976,55124,337,1,0,0,0,0,0.4,0,0,0,0,0,0.59,0,0,0,0,0,0,0,217.99,0,0,0,0,0,0.62,17,702,0,2,0,3,1,Y,0,7,1,6,2,0,0
2441052,55128,202,3,0,0,0,0,0.33,0,0,0.41,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0.67,6,635,0,3,0,3,2,N,0,1,0,1,1,0.32,0
26909054,55124,105,6,1,0.19,0.02,0.11,0.1,0.19,0.04,0.01,0.07,0,0.08,0,0.04,0.07,0.02,0,0,0,1220.74,0,0,0,114.47,323.94,0.44,16,421,0.26,19,2,54,2,Y,0,7,3,3,1,0,0
22898013,55110,90,10,1,0.08,0.04,0,0.13,0.15,0.27,0.05,0.06,0,0.07,0,0,0,0.03,0.16,0,0,633.9,0,55.99,0,277.19,22.49,0.44,16,447,0.26,14,0,25,2,Y,0,8,5,11,1,0.11,0
21989242,55112,72,7,0,0.11,0.19,0,0,0.09,0,0.18,0.12,0,0,0,0.07,0.1,0,0,0,0,333.62,0,86.38,0,141.58,0,0.49,17,344,0.28,11,1,21,3,Y,0,5,3,9,1,0.11,1
4623752,55113,10,1,1,0.21,0,0,0.26,0,0.26,0,0.26,0,0,0,0,0,0,0.52,0,0,201,0,201,201,201,0,0.6,15,563,0.2,4,1,6,1,Y,0,8,1,12,6,0,1
8812295,55128,4,4,1,0.03,0.08,0,0.32,0.09,0,0.44,0,0,0,0,0,0,0,0,0,0,343.53,104.96,423.5,104.96,448.49,0,0.52,7,129,0.2,7,1,15,3,Y,0,0,0,18,7,0,1
90974157,55124,131,1,1,0.12,0.1,0.24,0,0,0,0.2,0,0,0,0,0,0.32,0,0,0,35.1,179.55,0,0,0,214.65,0,0.6,4,131,0.2,6,1,9,2,Y,0,1,0,1,3,0,0
908082,55112,225,4,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0,0,0,0,0,0.36,12,302,0.46,3,0,5,4,N,0,4,0,5,2,0.61,0
85645117,55109,348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0.61,18,515,0.16,1,0,3,1,Y,0,10,1,5,7,0,0
2821347,55112,259,1,0,0,0,0,0,0.5,0.27,0,0.22,0,0,0,0,0,0,0,0,0,125.97,0,0,0,0,0,0.42,10,381,0.3,3,0,3,1,Y,0,3,0,1,5,0,0
